div,season,date,team_home,team_away,points_home,points_away,goals_home,goals_away
E0,2014,15mar2015,Chelsea,Southampton,1,1,1,1
E0,2014,16mar2015,Swansea,Liverpool,0,3,0,1
E0,2014,21mar2015,Aston Villa,Swansea,0,3,0,1
E0,2014,21mar2015,Tottenham,Leicester,3,0,4,3
E0,2014,21mar2015,West Ham,Sunderland,3,0,1,0
E0,2014,21mar2015,Man City,West Brom,3,0,3,0
E0,2014,21mar2015,Southampton,Burnley,3,0,2,0
E0,2014,21mar2015,Newcastle,Arsenal,0,3,1,2
E0,2014,21mar2015,Stoke,Crystal Palace,0,3,1,2
E0,2014,22mar2015,QPR,Everton,0,3,1,2
E0,2014,22mar2015,Hull,Chelsea,0,3,2,3
E0,2014,22mar2015,Liverpool,Man United,0,3,1,2
E0,2014,04apr2015,Man United,Aston Villa,3,0,3,1
E0,2014,04apr2015,Everton,Southampton,3,0,1,0
E0,2014,04apr2015,Arsenal,Liverpool,3,0,4,1
E0,2014,04apr2015,Chelsea,Stoke,3,0,2,1
E0,2014,04apr2015,West Brom,QPR,0,3,1,4
E0,2014,04apr2015,Swansea,Hull,3,0,3,1
E0,2014,04apr2015,Leicester,West Ham,3,0,2,1
E0,2014,05apr2015,Burnley,Tottenham,1,1,0,0
E0,2014,05apr2015,Sunderland,Newcastle,3,0,1,0
E0,2014,06apr2015,Crystal Palace,Man City,3,0,2,1
E0,2014,07apr2015,Aston Villa,QPR,1,1,3,3
E0,2014,11apr2015,Swansea,Everton,1,1,1,1
E0,2014,11apr2015,Sunderland,Crystal Palace,0,3,1,4
E0,2014,11apr2015,West Ham,Stoke,1,1,1,1
E0,2014,11apr2015,Burnley,Arsenal,0,3,0,1
E0,2014,11apr2015,Southampton,Hull,3,0,2,0
E0,2014,11apr2015,West Brom,Leicester,0,3,2,3
E0,2014,11apr2015,Tottenham,Aston Villa,0,3,0,1
E0,2014,12apr2015,Man United,Man City,3,0,4,2
E0,2014,12apr2015,QPR,Chelsea,0,3,0,1
E0,2014,13apr2015,Liverpool,Newcastle,3,0,2,0
E0,2014,18apr2015,Leicester,Swansea,3,0,2,0
E0,2014,18apr2015,Everton,Burnley,3,0,1,0
E0,2014,18apr2015,Crystal Palace,West Brom,0,3,0,2
E0,2014,18apr2015,Stoke,Southampton,3,0,2,1
E0,2014,18apr2015,Chelsea,Man United,3,0,1,0
E0,2014,19apr2015,Newcastle,Tottenham,0,3,1,3
E0,2014,19apr2015,Man City,West Ham,3,0,2,0
E0,2014,25apr2015,West Brom,Liverpool,1,1,0,0
E0,2014,25apr2015,Man City,Aston Villa,3,0,3,2
E0,2014,25apr2015,QPR,West Ham,1,1,0,0
E0,2014,25apr2015,Southampton,Tottenham,1,1,2,2
E0,2014,25apr2015,Crystal Palace,Hull,0,3,0,2
E0,2014,25apr2015,Burnley,Leicester,0,3,0,1
E0,2014,25apr2015,Newcastle,Swansea,0,3,2,3
E0,2014,25apr2015,Stoke,Sunderland,1,1,1,1
E0,2014,26apr2015,Everton,Man United,3,0,3,0
E0,2014,26apr2015,Arsenal,Chelsea,1,1,0,0
E0,2014,28apr2015,Hull,Liverpool,3,0,1,0
E0,2014,29apr2015,Leicester,Chelsea,0,3,1,3
E0,2014,02may2015,West Ham,Burnley,3,0,1,0
E0,2014,02may2015,Sunderland,Southampton,3,0,2,1
E0,2014,02may2015,Liverpool,QPR,3,0,2,1
E0,2014,02may2015,Swansea,Stoke,3,0,2,0
E0,2014,02may2015,Leicester,Newcastle,3,0,3,0
E0,2014,02may2015,Man United,West Brom,0,3,0,1
E0,2014,02may2015,Aston Villa,Everton,3,0,3,2
E0,2014,03may2015,Tottenham,Man City,0,3,0,1
E0,2014,03may2015,Chelsea,Crystal Palace,3,0,1,0
E0,2014,04may2015,Hull,Arsenal,0,3,1,3
E0,2014,09may2015,Hull,Burnley,0,3,0,1
E0,2014,09may2015,Aston Villa,West Ham,3,0,1,0
E0,2014,09may2015,Crystal Palace,Man United,0,3,1,2
E0,2014,09may2015,Leicester,Southampton,3,0,2,0
E0,2014,09may2015,Stoke,Tottenham,3,0,3,0
E0,2014,09may2015,Everton,Sunderland,0,3,0,2
E0,2014,09may2015,Newcastle,West Brom,1,1,1,1
E0,2014,10may2015,Man City,QPR,3,0,6,0
E0,2014,10may2015,Chelsea,Liverpool,1,1,1,1
E0,2014,11may2015,Arsenal,Swansea,0,3,0,1
E0,2014,16may2015,Sunderland,Leicester,1,1,0,0
E0,2014,16may2015,West Ham,Everton,0,3,1,2
E0,2014,16may2015,Southampton,Aston Villa,3,0,6,1
E0,2014,16may2015,Burnley,Stoke,1,1,0,0
E0,2014,16may2015,Liverpool,Crystal Palace,0,3,1,3
E0,2014,16may2015,Tottenham,Hull,3,0,2,0
E0,2014,16may2015,QPR,Newcastle,3,0,2,1
E0,2014,17may2015,Swansea,Man City,0,3,2,4
E0,2014,17may2015,Man United,Arsenal,1,1,1,1
E0,2014,18may2015,West Brom,Chelsea,3,0,3,0
E0,2014,20may2015,Arsenal,Sunderland,1,1,0,0
E0,2014,24may2015,Everton,Tottenham,0,3,0,1
E0,2014,24may2015,Chelsea,Sunderland,3,0,3,1
E0,2014,24may2015,Arsenal,West Brom,3,0,4,1
E0,2014,24may2015,Aston Villa,Burnley,0,3,0,1
E0,2014,24may2015,Leicester,QPR,3,0,5,1
E0,2014,24may2015,Man City,Southampton,3,0,2,0
E0,2014,24may2015,Newcastle,West Ham,3,0,2,0
E0,2014,24may2015,Hull,Man United,1,1,0,0
E0,2014,24may2015,Crystal Palace,Swansea,3,0,1,0
E0,2014,24may2015,Stoke,Liverpool,3,0,6,1
E0,2015,08aug2015,Everton,Watford,1,1,2,2
E0,2015,08aug2015,Norwich,Crystal Palace,0,3,1,3
E0,2015,08aug2015,Man United,Tottenham,3,0,1,0
E0,2015,08aug2015,Bournemouth,Aston Villa,0,3,0,1
E0,2015,08aug2015,Leicester,Sunderland,3,0,4,2
E0,2015,08aug2015,Chelsea,Swansea,1,1,2,2
E0,2015,09aug2015,Newcastle,Southampton,1,1,2,2
E0,2015,09aug2015,Arsenal,West Ham,0,3,0,2
E0,2015,09aug2015,Stoke,Liverpool,0,3,0,1
E0,2015,10aug2015,West Brom,Man City,0,3,0,3
E0,2015,14aug2015,Aston Villa,Man United,0,3,0,1
E0,2015,15aug2015,Watford,West Brom,1,1,0,0
E0,2015,15aug2015,West Ham,Leicester,0,3,1,2
E0,2015,15aug2015,Tottenham,Stoke,1,1,2,2
E0,2015,15aug2015,Southampton,Everton,0,3,0,3
E0,2015,15aug2015,Sunderland,Norwich,0,3,1,3
E0,2015,15aug2015,Swansea,Newcastle,3,0,2,0
E0,2015,16aug2015,Crystal Palace,Arsenal,0,3,1,2
E0,2015,16aug2015,Man City,Chelsea,3,0,3,0
E0,2015,17aug2015,Liverpool,Bournemouth,3,0,1,0
E0,2015,22aug2015,Leicester,Tottenham,1,1,1,1
E0,2015,22aug2015,Crystal Palace,Aston Villa,3,0,2,1
E0,2015,22aug2015,Norwich,Stoke,1,1,1,1
E0,2015,22aug2015,West Ham,Bournemouth,0,3,3,4
E0,2015,22aug2015,Man United,Newcastle,1,1,0,0
E0,2015,22aug2015,Sunderland,Swansea,1,1,1,1
E0,2015,23aug2015,West Brom,Chelsea,0,3,2,3
E0,2015,23aug2015,Watford,Southampton,1,1,0,0
E0,2015,23aug2015,Everton,Man City,0,3,0,2
E0,2015,24aug2015,Arsenal,Liverpool,1,1,0,0
E0,2015,29aug2015,Newcastle,Arsenal,0,3,0,1
E0,2015,29aug2015,Man City,Watford,3,0,2,0
E0,2015,29aug2015,Liverpool,West Ham,0,3,0,3
E0,2015,29aug2015,Stoke,West Brom,0,3,0,1
E0,2015,29aug2015,Chelsea,Crystal Palace,0,3,1,2
E0,2015,29aug2015,Tottenham,Everton,1,1,0,0
E0,2015,29aug2015,Aston Villa,Sunderland,1,1,2,2
E0,2015,29aug2015,Bournemouth,Leicester,1,1,1,1
E0,2015,30aug2015,Swansea,Man United,3,0,2,1
E0,2015,30aug2015,Southampton,Norwich,3,0,3,0
E0,2015,12sep2015,Watford,Swansea,3,0,1,0
E0,2015,12sep2015,Everton,Chelsea,3,0,3,1
E0,2015,12sep2015,West Brom,Southampton,1,1,0,0
E0,2015,12sep2015,Crystal Palace,Man City,0,3,0,1
E0,2015,12sep2015,Man United,Liverpool,3,0,3,1
E0,2015,12sep2015,Arsenal,Stoke,3,0,2,0
E0,2015,12sep2015,Norwich,Bournemouth,3,0,3,1
E0,2015,13sep2015,Sunderland,Tottenham,0,3,0,1
E0,2015,13sep2015,Leicester,Aston Villa,3,0,3,2
E0,2015,14sep2015,West Ham,Newcastle,3,0,2,0
E0,2015,19sep2015,Bournemouth,Sunderland,3,0,2,0
E0,2015,19sep2015,Stoke,Leicester,1,1,2,2
E0,2015,19sep2015,Swansea,Everton,1,1,0,0
E0,2015,19sep2015,Chelsea,Arsenal,3,0,2,0
E0,2015,19sep2015,Man City,West Ham,0,3,1,2
E0,2015,19sep2015,Newcastle,Watford,0,3,1,2
E0,2015,19sep2015,Aston Villa,West Brom,0,3,0,1
E0,2015,20sep2015,Tottenham,Crystal Palace,3,0,1,0
E0,2015,20sep2015,Liverpool,Norwich,1,1,1,1
E0,2015,20sep2015,Southampton,Man United,0,3,2,3
E0,2015,26sep2015,Stoke,Bournemouth,3,0,2,1
E0,2015,26sep2015,West Ham,Norwich,1,1,2,2
E0,2015,26sep2015,Tottenham,Man City,3,0,4,1
E0,2015,26sep2015,Man United,Sunderland,3,0,3,0
E0,2015,26sep2015,Southampton,Swansea,3,0,3,1
E0,2015,26sep2015,Leicester,Arsenal,0,3,2,5
E0,2015,26sep2015,Liverpool,Aston Villa,3,0,3,2
E0,2015,26sep2015,Newcastle,Chelsea,1,1,2,2
E0,2015,27sep2015,Watford,Crystal Palace,0,3,0,1
E0,2015,28sep2015,West Brom,Everton,0,3,2,3
E0,2015,03oct2015,Norwich,Leicester,0,3,1,2
E0,2015,03oct2015,Sunderland,West Ham,1,1,2,2
E0,2015,03oct2015,Crystal Palace,West Brom,3,0,2,0
E0,2015,03oct2015,Man City,Newcastle,3,0,6,1
E0,2015,03oct2015,Bournemouth,Watford,1,1,1,1
E0,2015,03oct2015,Chelsea,Southampton,0,3,1,3
E0,2015,03oct2015,Aston Villa,Stoke,0,3,0,1
E0,2015,04oct2015,Everton,Liverpool,1,1,1,1
E0,2015,04oct2015,Arsenal,Man United,3,0,3,0
E0,2015,04oct2015,Swansea,Tottenham,1,1,2,2
E0,2015,17oct2015,Everton,Man United,0,3,0,3
E0,2015,17oct2015,West Brom,Sunderland,3,0,1,0
E0,2015,17oct2015,Tottenham,Liverpool,1,1,0,0
E0,2015,17oct2015,Watford,Arsenal,0,3,0,3
E0,2015,17oct2015,Man City,Bournemouth,3,0,5,1
E0,2015,17oct2015,Crystal Palace,West Ham,0,3,1,3
E0,2015,17oct2015,Chelsea,Aston Villa,3,0,2,0
E0,2015,17oct2015,Southampton,Leicester,1,1,2,2
E0,2015,18oct2015,Newcastle,Norwich,3,0,6,2
E0,2015,19oct2015,Swansea,Stoke,0,3,0,1
E0,2015,24oct2015,Aston Villa,Swansea,0,3,1,2
E0,2015,24oct2015,West Ham,Chelsea,3,0,2,1
E0,2015,24oct2015,Arsenal,Everton,3,0,2,1
E0,2015,24oct2015,Leicester,Crystal Palace,3,0,1,0
E0,2015,24oct2015,Norwich,West Brom,0,3,0,1
E0,2015,24oct2015,Stoke,Watford,0,3,0,2
E0,2015,25oct2015,Liverpool,Southampton,1,1,1,1
E0,2015,25oct2015,Sunderland,Newcastle,3,0,3,0
E0,2015,25oct2015,Man United,Man City,1,1,0,0
E0,2015,25oct2015,Bournemouth,Tottenham,0,3,1,5
E0,2015,31oct2015,Chelsea,Liverpool,0,3,1,3
E0,2015,31oct2015,West Brom,Leicester,0,3,2,3
E0,2015,31oct2015,Swansea,Arsenal,0,3,0,3
E0,2015,31oct2015,Man City,Norwich,3,0,2,1
E0,2015,31oct2015,Newcastle,Stoke,1,1,0,0
E0,2015,31oct2015,Crystal Palace,Man United,1,1,0,0
E0,2015,31oct2015,Watford,West Ham,3,0,2,0
E0,2015,01nov2015,Everton,Sunderland,3,0,6,2
E0,2015,01nov2015,Southampton,Bournemouth,3,0,2,0
E0,2015,02nov2015,Tottenham,Aston Villa,3,0,3,1
E0,2015,07nov2015,Man United,West Brom,3,0,2,0
E0,2015,07nov2015,Bournemouth,Newcastle,0,3,0,1
E0,2015,07nov2015,Norwich,Swansea,3,0,1,0
E0,2015,07nov2015,Sunderland,Southampton,0,3,0,1
E0,2015,07nov2015,Stoke,Chelsea,3,0,1,0
E0,2015,07nov2015,Leicester,Watford,3,0,2,1
E0,2015,07nov2015,West Ham,Everton,1,1,1,1
E0,2015,08nov2015,Liverpool,Crystal Palace,0,3,1,2
E0,2015,08nov2015,Aston Villa,Man City,1,1,0,0
E0,2015,08nov2015,Arsenal,Tottenham,1,1,1,1
E0,2015,21nov2015,Watford,Man United,0,3,1,2
E0,2015,21nov2015,Southampton,Stoke,0,3,0,1
E0,2015,21nov2015,West Brom,Arsenal,3,0,2,1
E0,2015,21nov2015,Swansea,Bournemouth,1,1,2,2
E0,2015,21nov2015,Newcastle,Leicester,0,3,0,3
E0,2015,21nov2015,Everton,Aston Villa,3,0,4,0
E0,2015,21nov2015,Man City,Liverpool,0,3,1,4
E0,2015,21nov2015,Chelsea,Norwich,3,0,1,0
E0,2015,22nov2015,Tottenham,West Ham,3,0,4,1
E0,2015,23nov2015,Crystal Palace,Sunderland,0,3,0,1
E0,2015,28nov2015,Aston Villa,Watford,0,3,2,3
E0,2015,28nov2015,Leicester,Man United,1,1,1,1
E0,2015,28nov2015,Sunderland,Stoke,3,0,2,0
E0,2015,28nov2015,Man City,Southampton,3,0,3,1
E0,2015,28nov2015,Bournemouth,Everton,1,1,3,3
E0,2015,28nov2015,Crystal Palace,Newcastle,3,0,5,1
E0,2015,29nov2015,Liverpool,Swansea,3,0,1,0
E0,2015,29nov2015,West Ham,West Brom,1,1,1,1
E0,2015,29nov2015,Norwich,Arsenal,1,1,1,1
E0,2015,29nov2015,Tottenham,Chelsea,1,1,0,0
E0,2015,05dec2015,Stoke,Man City,3,0,2,0
E0,2015,05dec2015,West Brom,Tottenham,1,1,1,1
E0,2015,05dec2015,Arsenal,Sunderland,3,0,3,1
E0,2015,05dec2015,Southampton,Aston Villa,1,1,1,1
E0,2015,05dec2015,Chelsea,Bournemouth,0,3,0,1
E0,2015,05dec2015,Watford,Norwich,3,0,2,0
E0,2015,05dec2015,Swansea,Leicester,0,3,0,3
E0,2015,05dec2015,Man United,West Ham,1,1,0,0
E0,2015,06dec2015,Newcastle,Liverpool,3,0,2,0
E0,2015,07dec2015,Everton,Crystal Palace,1,1,1,1
E0,2015,12dec2015,Sunderland,Watford,0,3,0,1
E0,2015,12dec2015,Crystal Palace,Southampton,3,0,1,0
E0,2015,12dec2015,Bournemouth,Man United,3,0,2,1
E0,2015,12dec2015,Norwich,Everton,1,1,1,1
E0,2015,12dec2015,West Ham,Stoke,1,1,0,0
E0,2015,12dec2015,Man City,Swansea,3,0,2,1
E0,2015,13dec2015,Aston Villa,Arsenal,0,3,0,2
E0,2015,13dec2015,Liverpool,West Brom,1,1,2,2
E0,2015,13dec2015,Tottenham,Newcastle,0,3,1,2
E0,2015,14dec2015,Leicester,Chelsea,3,0,2,1
E0,2015,19dec2015,Newcastle,Aston Villa,1,1,1,1
E0,2015,19dec2015,Southampton,Tottenham,0,3,0,2
E0,2015,19dec2015,Man United,Norwich,0,3,1,2
E0,2015,19dec2015,West Brom,Bournemouth,0,3,1,2
E0,2015,19dec2015,Everton,Leicester,0,3,2,3
E0,2015,19dec2015,Chelsea,Sunderland,3,0,3,1
E0,2015,19dec2015,Stoke,Crystal Palace,0,3,1,2
E0,2015,20dec2015,Swansea,West Ham,1,1,0,0
E0,2015,20dec2015,Watford,Liverpool,3,0,3,0
E0,2015,21dec2015,Arsenal,Man City,3,0,2,1
E0,2015,26dec2015,Man City,Sunderland,3,0,4,1
E0,2015,26dec2015,Aston Villa,West Ham,1,1,1,1
E0,2015,26dec2015,Southampton,Arsenal,3,0,4,0
E0,2015,26dec2015,Chelsea,Watford,1,1,2,2
E0,2015,26dec2015,Liverpool,Leicester,3,0,1,0
E0,2015,26dec2015,Swansea,West Brom,3,0,1,0
E0,2015,26dec2015,Newcastle,Everton,0,3,0,1
E0,2015,26dec2015,Stoke,Man United,3,0,2,0
E0,2015,26dec2015,Tottenham,Norwich,3,0,3,0
E0,2015,26dec2015,Bournemouth,Crystal Palace,1,1,0,0
E0,2015,28dec2015,West Brom,Newcastle,3,0,1,0
E0,2015,28dec2015,Man United,Chelsea,1,1,0,0
E0,2015,28dec2015,Crystal Palace,Swansea,1,1,0,0
E0,2015,28dec2015,Watford,Tottenham,0,3,1,2
E0,2015,28dec2015,West Ham,Southampton,3,0,2,1
E0,2015,28dec2015,Arsenal,Bournemouth,3,0,2,0
E0,2015,28dec2015,Norwich,Aston Villa,3,0,2,0
E0,2015,28dec2015,Everton,Stoke,0,3,3,4
E0,2015,29dec2015,Leicester,Man City,1,1,0,0
E0,2015,30dec2015,Sunderland,Liverpool,0,3,0,1
E0,2015,02jan2016,West Ham,Liverpool,3,0,2,0
E0,2015,02jan2016,Leicester,Bournemouth,1,1,0,0
E0,2015,02jan2016,Arsenal,Newcastle,3,0,1,0
E0,2015,02jan2016,Sunderland,Aston Villa,3,0,3,1
E0,2015,02jan2016,Man United,Swansea,3,0,2,1
E0,2015,02jan2016,Watford,Man City,0,3,1,2
E0,2015,02jan2016,Norwich,Southampton,3,0,1,0
E0,2015,02jan2016,West Brom,Stoke,3,0,2,1
E0,2015,03jan2016,Everton,Tottenham,1,1,1,1
E0,2015,03jan2016,Crystal Palace,Chelsea,0,3,0,3
E0,2015,12jan2016,Aston Villa,Crystal Palace,3,0,1,0
E0,2015,12jan2016,Newcastle,Man United,1,1,3,3
E0,2015,12jan2016,Bournemouth,West Ham,0,3,1,3
E0,2015,13jan2016,Man City,Everton,1,1,0,0
E0,2015,13jan2016,Chelsea,West Brom,1,1,2,2
E0,2015,13jan2016,Swansea,Sunderland,0,3,2,4
E0,2015,13jan2016,Liverpool,Arsenal,1,1,3,3
E0,2015,13jan2016,Southampton,Watford,3,0,2,0
E0,2015,13jan2016,Tottenham,Leicester,0,3,0,1
E0,2015,13jan2016,Stoke,Norwich,3,0,3,1
E0,2015,16jan2016,Bournemouth,Norwich,3,0,3,0
E0,2015,16jan2016,Chelsea,Everton,1,1,3,3
E0,2015,16jan2016,Aston Villa,Leicester,1,1,1,1
E0,2015,16jan2016,Newcastle,West Ham,3,0,2,1
E0,2015,16jan2016,Southampton,West Brom,3,0,3,0
E0,2015,16jan2016,Tottenham,Sunderland,3,0,4,1
E0,2015,16jan2016,Man City,Crystal Palace,3,0,4,0
E0,2015,17jan2016,Liverpool,Man United,0,3,0,1
E0,2015,17jan2016,Stoke,Arsenal,1,1,0,0
E0,2015,18jan2016,Swansea,Watford,3,0,1,0
E0,2015,23jan2016,Norwich,Liverpool,0,3,4,5
E0,2015,23jan2016,West Ham,Man City,1,1,2,2
E0,2015,23jan2016,West Brom,Aston Villa,1,1,0,0
E0,2015,23jan2016,Leicester,Stoke,3,0,3,0
E0,2015,23jan2016,Crystal Palace,Tottenham,0,3,1,3
E0,2015,23jan2016,Sunderland,Bournemouth,1,1,1,1
E0,2015,23jan2016,Man United,Southampton,0,3,0,1
E0,2015,23jan2016,Watford,Newcastle,3,0,2,1
E0,2015,24jan2016,Arsenal,Chelsea,0,3,0,1
E0,2015,24jan2016,Everton,Swansea,0,3,1,2
E0,2015,02feb2016,West Brom,Swansea,1,1,1,1
E0,2015,02feb2016,Crystal Palace,Bournemouth,0,3,1,2
E0,2015,02feb2016,Leicester,Liverpool,3,0,2,0
E0,2015,02feb2016,Man United,Stoke,3,0,3,0
E0,2015,02feb2016,Sunderland,Man City,0,3,0,1
E0,2015,02feb2016,Arsenal,Southampton,1,1,0,0
E0,2015,02feb2016,West Ham,Aston Villa,3,0,2,0
E0,2015,02feb2016,Norwich,Tottenham,0,3,0,3
E0,2015,03feb2016,Watford,Chelsea,1,1,0,0
E0,2015,03feb2016,Everton,Newcastle,3,0,3,0
E0,2015,06feb2016,Tottenham,Watford,3,0,1,0
E0,2015,06feb2016,Southampton,West Ham,3,0,1,0
E0,2015,06feb2016,Swansea,Crystal Palace,1,1,1,1
E0,2015,06feb2016,Newcastle,West Brom,3,0,1,0
E0,2015,06feb2016,Stoke,Everton,0,3,0,3
E0,2015,06feb2016,Aston Villa,Norwich,3,0,2,0
E0,2015,06feb2016,Liverpool,Sunderland,1,1,2,2
E0,2015,06feb2016,Man City,Leicester,0,3,1,3
E0,2015,07feb2016,Bournemouth,Arsenal,0,3,0,2
E0,2015,07feb2016,Chelsea,Man United,1,1,1,1
E0,2015,13feb2016,Crystal Palace,Watford,0,3,1,2
E0,2015,13feb2016,Bournemouth,Stoke,0,3,1,3
E0,2015,13feb2016,Norwich,West Ham,1,1,2,2
E0,2015,13feb2016,Swansea,Southampton,0,3,0,1
E0,2015,13feb2016,Chelsea,Newcastle,3,0,5,1
E0,2015,13feb2016,Everton,West Brom,0,3,0,1
E0,2015,13feb2016,Sunderland,Man United,3,0,2,1
E0,2015,14feb2016,Man City,Tottenham,0,3,1,2
E0,2015,14feb2016,Arsenal,Leicester,3,0,2,1
E0,2015,14feb2016,Aston Villa,Liverpool,0,3,0,6
E0,2015,27feb2016,West Ham,Sunderland,3,0,1,0
E0,2015,27feb2016,Southampton,Chelsea,0,3,1,2
E0,2015,27feb2016,Watford,Bournemouth,1,1,0,0
E0,2015,27feb2016,Leicester,Norwich,3,0,1,0
E0,2015,27feb2016,West Brom,Crystal Palace,3,0,3,2
E0,2015,27feb2016,Stoke,Aston Villa,3,0,2,1
E0,2015,28feb2016,Tottenham,Swansea,3,0,2,1
E0,2015,28feb2016,Man United,Arsenal,3,0,3,2
E0,2015,01mar2016,Norwich,Chelsea,0,3,1,2
E0,2015,01mar2016,Aston Villa,Everton,0,3,1,3
E0,2015,01mar2016,Sunderland,Crystal Palace,1,1,2,2
E0,2015,01mar2016,Leicester,West Brom,1,1,2,2
E0,2015,01mar2016,Bournemouth,Southampton,3,0,2,0
E0,2015,02mar2016,Man United,Watford,3,0,1,0
E0,2015,02mar2016,Liverpool,Man City,3,0,3,0
E0,2015,02mar2016,Arsenal,Swansea,0,3,1,2
E0,2015,02mar2016,West Ham,Tottenham,3,0,1,0
E0,2015,02mar2016,Stoke,Newcastle,3,0,1,0
E0,2015,05mar2016,Swansea,Norwich,3,0,1,0
E0,2015,05mar2016,Everton,West Ham,0,3,2,3
E0,2015,05mar2016,Tottenham,Arsenal,1,1,2,2
E0,2015,05mar2016,Southampton,Sunderland,1,1,1,1
E0,2015,05mar2016,Newcastle,Bournemouth,0,3,1,3
E0,2015,05mar2016,Chelsea,Stoke,1,1,1,1
E0,2015,05mar2016,Man City,Aston Villa,3,0,4,0
E0,2015,05mar2016,Watford,Leicester,0,3,0,1
E0,2015,06mar2016,Crystal Palace,Liverpool,0,3,1,2
E0,2015,06mar2016,West Brom,Man United,3,0,1,0
E0,2015,12mar2016,Stoke,Southampton,0,3,1,2
E0,2015,12mar2016,Norwich,Man City,1,1,0,0
E0,2015,12mar2016,Bournemouth,Swansea,3,0,3,2
E0,2015,13mar2016,Aston Villa,Tottenham,0,3,0,2
E0,2015,14mar2016,Leicester,Newcastle,3,0,1,0
E0,2015,19mar2016,Chelsea,West Ham,1,1,2,2
E0,2015,19mar2016,Watford,Stoke,0,3,1,2
E0,2015,19mar2016,Everton,Arsenal,0,3,0,2
E0,2015,19mar2016,West Brom,Norwich,0,3,0,1
E0,2015,19mar2016,Swansea,Aston Villa,3,0,1,0
E0,2015,19mar2016,Crystal Palace,Leicester,0,3,0,1
E0,2015,20mar2016,Man City,Man United,0,3,0,1
E0,2015,20mar2016,Newcastle,Sunderland,1,1,1,1
E0,2015,20mar2016,Tottenham,Bournemouth,3,0,3,0
E0,2015,20mar2016,Southampton,Liverpool,3,0,3,2
E0,2015,02apr2016,Norwich,Newcastle,3,0,3,2
E0,2015,02apr2016,Stoke,Swansea,1,1,2,2
E0,2015,02apr2016,West Ham,Crystal Palace,1,1,2,2
E0,2015,02apr2016,Aston Villa,Chelsea,0,3,0,4
E0,2015,02apr2016,Sunderland,West Brom,1,1,0,0
E0,2015,02apr2016,Bournemouth,Man City,0,3,0,4
E0,2015,02apr2016,Liverpool,Tottenham,1,1,1,1
E0,2015,02apr2016,Arsenal,Watford,3,0,4,0
E0,2015,03apr2016,Man United,Everton,3,0,1,0
E0,2015,03apr2016,Leicester,Southampton,3,0,1,0
E0,2015,09apr2016,Southampton,Newcastle,3,0,3,1
E0,2015,09apr2016,Aston Villa,Bournemouth,0,3,1,2
E0,2015,09apr2016,Man City,West Brom,3,0,2,1
E0,2015,09apr2016,Crystal Palace,Norwich,3,0,1,0
E0,2015,09apr2016,Watford,Everton,1,1,1,1
E0,2015,09apr2016,Swansea,Chelsea,3,0,1,0
E0,2015,09apr2016,West Ham,Arsenal,1,1,3,3
E0,2015,10apr2016,Sunderland,Leicester,0,3,0,2
E0,2015,10apr2016,Tottenham,Man United,3,0,3,0
E0,2015,10apr2016,Liverpool,Stoke,3,0,4,1
E0,2015,13apr2016,Crystal Palace,Everton,1,1,0,0
E0,2015,16apr2016,Man United,Aston Villa,3,0,1,0
E0,2015,16apr2016,Everton,Southampton,1,1,1,1
E0,2015,16apr2016,Chelsea,Man City,0,3,0,3
E0,2015,16apr2016,Norwich,Sunderland,0,3,0,3
E0,2015,16apr2016,West Brom,Watford,0,3,0,1
E0,2015,16apr2016,Newcastle,Swansea,3,0,3,0
E0,2015,17apr2016,Arsenal,Crystal Palace,1,1,1,1
E0,2015,17apr2016,Leicester,West Ham,1,1,2,2
E0,2015,17apr2016,Bournemouth,Liverpool,0,3,1,2
E0,2015,18apr2016,Stoke,Tottenham,0,3,0,4
E0,2015,19apr2016,Newcastle,Man City,1,1,1,1
E0,2015,20apr2016,Liverpool,Everton,3,0,4,0
E0,2015,20apr2016,Man United,Crystal Palace,3,0,2,0
E0,2015,20apr2016,West Ham,Watford,3,0,3,1
E0,2015,21apr2016,Arsenal,West Brom,3,0,2,0
E0,2015,23apr2016,Man City,Stoke,3,0,4,0
E0,2015,23apr2016,Liverpool,Newcastle,1,1,2,2
E0,2015,23apr2016,Bournemouth,Chelsea,0,3,1,4
E0,2015,23apr2016,Aston Villa,Southampton,0,3,2,4
E0,2015,24apr2016,Leicester,Swansea,3,0,4,0
E0,2015,24apr2016,Sunderland,Arsenal,1,1,0,0
E0,2015,25apr2016,Tottenham,West Brom,1,1,1,1
E0,2015,30apr2016,Stoke,Sunderland,1,1,1,1
E0,2015,30apr2016,Newcastle,Crystal Palace,3,0,1,0
E0,2015,30apr2016,West Brom,West Ham,0,3,0,3
E0,2015,30apr2016,Arsenal,Norwich,3,0,1,0
E0,2015,30apr2016,Everton,Bournemouth,3,0,2,1
E0,2015,30apr2016,Watford,Aston Villa,3,0,3,2
E0,2015,01may2016,Southampton,Man City,3,0,4,2
E0,2015,01may2016,Swansea,Liverpool,3,0,3,1
E0,2015,01may2016,Man United,Leicester,1,1,1,1
E0,2015,02may2016,Chelsea,Tottenham,1,1,2,2
E0,2015,07may2016,Leicester,Everton,3,0,3,1
E0,2015,07may2016,Aston Villa,Newcastle,1,1,0,0
E0,2015,07may2016,Crystal Palace,Stoke,3,0,2,1
E0,2015,07may2016,West Ham,Swansea,0,3,1,4
E0,2015,07may2016,Bournemouth,West Brom,1,1,1,1
